[epoch:0, iter:1] avg_LOSS: 2.494 | avg_ACC: 9.375% 
[epoch:14, iter:11651] avg_LOSS: 0.041 | avg_ACC: 98.642% 
[epoch:14, iter:11652] avg_LOSS: 0.041 | avg_ACC: 98.642% 
[epoch:14, iter:11653] avg_LOSS: 0.041 | avg_ACC: 98.639% 
[epoch:14, iter:11654] avg_LOSS: 0.041 | avg_ACC: 98.641% 
[epoch:14, iter:11655] avg_LOSS: 0.041 | avg_ACC: 98.639% 
[epoch:14, iter:11656] avg_LOSS: 0.041 | avg_ACC: 98.638% 
[epoch:14, iter:11657] avg_LOSS: 0.041 | avg_ACC: 98.634% 
[epoch:14, iter:11658] avg_LOSS: 0.041 | avg_ACC: 98.631% 
[epoch:14, iter:11659] avg_LOSS: 0.041 | avg_ACC: 98.633% 
[epoch:14, iter:11660] avg_LOSS: 0.041 | avg_ACC: 98.633% 
[epoch:14, iter:11661] avg_LOSS: 0.041 | avg_ACC: 98.635% 
[epoch:14, iter:11662] avg_LOSS: 0.041 | avg_ACC: 98.632% 
[epoch:14, iter:11663] avg_LOSS: 0.041 | avg_ACC: 98.632% 
[epoch:14, iter:11664] avg_LOSS: 0.041 | avg_ACC: 98.632% 
[epoch:14, iter:11665] avg_LOSS: 0.041 | avg_ACC: 98.631% 
[epoch:14, iter:11666] avg_LOSS: 0.041 | avg_ACC: 98.629% 
[epoch:14, iter:11667] avg_LOSS: 0.041 | avg_ACC: 98.631% 
[epoch:14, iter:11668] avg_LOSS: 0.041 | avg_ACC: 98.631% 
[epoch:14, iter:11669] avg_LOSS: 0.041 | avg_ACC: 98.628% 
[epoch:14, iter:11670] avg_LOSS: 0.041 | avg_ACC: 98.630% 
[epoch:14, iter:11671] avg_LOSS: 0.041 | avg_ACC: 98.632% 
[epoch:14, iter:11672] avg_LOSS: 0.041 | avg_ACC: 98.630% 
[epoch:14, iter:11673] avg_LOSS: 0.041 | avg_ACC: 98.627% 
[epoch:14, iter:11674] avg_LOSS: 0.041 | avg_ACC: 98.629% 
[epoch:14, iter:11675] avg_LOSS: 0.041 | avg_ACC: 98.629% 
[epoch:14, iter:11676] avg_LOSS: 0.041 | avg_ACC: 98.622% 
[epoch:14, iter:11677] avg_LOSS: 0.041 | avg_ACC: 98.622% 
[epoch:14, iter:11678] avg_LOSS: 0.041 | avg_ACC: 98.624% 
[epoch:14, iter:11679] avg_LOSS: 0.041 | avg_ACC: 98.626% 
[epoch:14, iter:11680] avg_LOSS: 0.041 | avg_ACC: 98.627% 
[epoch:14, iter:11681] avg_LOSS: 0.041 | avg_ACC: 98.629% 
[epoch:14, iter:11682] avg_LOSS: 0.041 | avg_ACC: 98.621% 
[epoch:14, iter:11683] avg_LOSS: 0.041 | avg_ACC: 98.618% 
[epoch:14, iter:11684] avg_LOSS: 0.041 | avg_ACC: 98.620% 
[epoch:14, iter:11685] avg_LOSS: 0.041 | avg_ACC: 98.620% 
[epoch:14, iter:11686] avg_LOSS: 0.041 | avg_ACC: 98.615% 
[epoch:14, iter:11687] avg_LOSS: 0.041 | avg_ACC: 98.617% 
[epoch:14, iter:11688] avg_LOSS: 0.041 | avg_ACC: 98.615% 
[epoch:14, iter:11689] avg_LOSS: 0.041 | avg_ACC: 98.610% 
[epoch:14, iter:11690] avg_LOSS: 0.041 | avg_ACC: 98.604% 
[epoch:14, iter:11691] avg_LOSS: 0.042 | avg_ACC: 98.602% 
[epoch:14, iter:11692] avg_LOSS: 0.042 | avg_ACC: 98.601% 
[epoch:14, iter:11693] avg_LOSS: 0.042 | avg_ACC: 98.595% 
[epoch:14, iter:11694] avg_LOSS: 0.042 | avg_ACC: 98.597% 
[epoch:14, iter:11695] avg_LOSS: 0.042 | avg_ACC: 98.592% 
[epoch:14, iter:11696] avg_LOSS: 0.042 | avg_ACC: 98.586% 
[epoch:14, iter:11697] avg_LOSS: 0.042 | avg_ACC: 98.586% 
[epoch:14, iter:11698] avg_LOSS: 0.042 | avg_ACC: 98.588% 
[epoch:14, iter:11699] avg_LOSS: 0.042 | avg_ACC: 98.587% 
[epoch:14, iter:11700] avg_LOSS: 0.042 | avg_ACC: 98.587% 
[epoch:14, iter:11701] avg_LOSS: 0.042 | avg_ACC: 98.587% 
[epoch:14, iter:11702] avg_LOSS: 0.042 | avg_ACC: 98.587% 
[epoch:14, iter:11703] avg_LOSS: 0.042 | avg_ACC: 98.587% 
[epoch:14, iter:11704] avg_LOSS: 0.042 | avg_ACC: 98.582% 
[epoch:14, iter:11705] avg_LOSS: 0.042 | avg_ACC: 98.582% 
[epoch:14, iter:11706] avg_LOSS: 0.042 | avg_ACC: 98.584% 
[epoch:14, iter:11707] avg_LOSS: 0.042 | avg_ACC: 98.586% 
[epoch:14, iter:11708] avg_LOSS: 0.042 | avg_ACC: 98.583% 
[epoch:14, iter:11709] avg_LOSS: 0.042 | avg_ACC: 98.583% 
[epoch:14, iter:11710] avg_LOSS: 0.042 | avg_ACC: 98.585% 
[epoch:14, iter:11711] avg_LOSS: 0.042 | avg_ACC: 98.585% 
[epoch:14, iter:11712] avg_LOSS: 0.042 | avg_ACC: 98.583% 
[epoch:14, iter:11713] avg_LOSS: 0.042 | avg_ACC: 98.583% 
[epoch:14, iter:11714] avg_LOSS: 0.042 | avg_ACC: 98.576% 
[epoch:14, iter:11715] avg_LOSS: 0.042 | avg_ACC: 98.578% 
[epoch:14, iter:11716] avg_LOSS: 0.042 | avg_ACC: 98.576% 
[epoch:14, iter:11717] avg_LOSS: 0.043 | avg_ACC: 98.568% 
[epoch:14, iter:11718] avg_LOSS: 0.043 | avg_ACC: 98.567% 
[epoch:14, iter:11719] avg_LOSS: 0.043 | avg_ACC: 98.567% 
[epoch:14, iter:11720] avg_LOSS: 0.043 | avg_ACC: 98.567% 
[epoch:14, iter:11721] avg_LOSS: 0.043 | avg_ACC: 98.565% 
[epoch:14, iter:11722] avg_LOSS: 0.043 | avg_ACC: 98.567% 
[epoch:14, iter:11723] avg_LOSS: 0.043 | avg_ACC: 98.562% 
[epoch:14, iter:11724] avg_LOSS: 0.043 | avg_ACC: 98.564% 
[epoch:14, iter:11725] avg_LOSS: 0.043 | avg_ACC: 98.564% 
[epoch:14, iter:11726] avg_LOSS: 0.043 | avg_ACC: 98.566% 
[epoch:14, iter:11727] avg_LOSS: 0.043 | avg_ACC: 98.554% 
[epoch:14, iter:11728] avg_LOSS: 0.043 | avg_ACC: 98.552% 
[epoch:14, iter:11729] avg_LOSS: 0.043 | avg_ACC: 98.544% 
[epoch:14, iter:11730] avg_LOSS: 0.043 | avg_ACC: 98.544% 
[epoch:15, iter:11731] avg_LOSS: 0.041 | avg_ACC: 98.438% 
[epoch:15, iter:11732] avg_LOSS: 0.035 | avg_ACC: 99.219% 
[epoch:15, iter:11733] avg_LOSS: 0.050 | avg_ACC: 97.917% 
[epoch:15, iter:11734] avg_LOSS: 0.045 | avg_ACC: 98.047% 
[epoch:15, iter:11735] avg_LOSS: 0.051 | avg_ACC: 97.812% 
[epoch:15, iter:11736] avg_LOSS: 0.044 | avg_ACC: 98.177% 
[epoch:15, iter:11737] avg_LOSS: 0.039 | avg_ACC: 98.438% 
[epoch:15, iter:11738] avg_LOSS: 0.035 | avg_ACC: 98.633% 
[epoch:15, iter:11739] avg_LOSS: 0.040 | avg_ACC: 98.611% 
[epoch:15, iter:11740] avg_LOSS: 0.037 | avg_ACC: 98.750% 
[epoch:15, iter:11741] avg_LOSS: 0.036 | avg_ACC: 98.864% 
[epoch:15, iter:11742] avg_LOSS: 0.035 | avg_ACC: 98.958% 
[epoch:15, iter:11743] avg_LOSS: 0.047 | avg_ACC: 98.678% 
[epoch:15, iter:11744] avg_LOSS: 0.049 | avg_ACC: 98.549% 
[epoch:15, iter:11745] avg_LOSS: 0.047 | avg_ACC: 98.646% 
[epoch:15, iter:11746] avg_LOSS: 0.048 | avg_ACC: 98.633% 
[epoch:15, iter:11747] avg_LOSS: 0.047 | avg_ACC: 98.621% 
[epoch:15, iter:11748] avg_LOSS: 0.047 | avg_ACC: 98.611% 
[epoch:15, iter:11749] avg_LOSS: 0.046 | avg_ACC: 98.602% 
[epoch:15, iter:11750] avg_LOSS: 0.044 | avg_ACC: 98.672% 
[epoch:15, iter:11751] avg_LOSS: 0.044 | avg_ACC: 98.735% 
[epoch:15, iter:11752] avg_LOSS: 0.043 | avg_ACC: 98.793% 
[epoch:15, iter:11753] avg_LOSS: 0.042 | avg_ACC: 98.777% 
[epoch:15, iter:11754] avg_LOSS: 0.042 | avg_ACC: 98.828% 
[epoch:15, iter:11755] avg_LOSS: 0.041 | avg_ACC: 98.875% 
[epoch:15, iter:11756] avg_LOSS: 0.041 | avg_ACC: 98.858% 
[epoch:15, iter:11757] avg_LOSS: 0.040 | avg_ACC: 98.900% 
[epoch:15, iter:11758] avg_LOSS: 0.040 | avg_ACC: 98.828% 
[epoch:15, iter:11759] avg_LOSS: 0.040 | avg_ACC: 98.869% 
[epoch:15, iter:11760] avg_LOSS: 0.042 | avg_ACC: 98.802% 
[epoch:15, iter:11761] avg_LOSS: 0.041 | avg_ACC: 98.841% 
[epoch:15, iter:11762] avg_LOSS: 0.041 | avg_ACC: 98.828% 
[epoch:15, iter:11763] avg_LOSS: 0.042 | avg_ACC: 98.816% 
[epoch:15, iter:11764] avg_LOSS: 0.042 | avg_ACC: 98.713% 
[epoch:15, iter:11765] avg_LOSS: 0.042 | avg_ACC: 98.750% 
[epoch:15, iter:11766] avg_LOSS: 0.042 | avg_ACC: 98.741% 
[epoch:15, iter:11767] avg_LOSS: 0.043 | avg_ACC: 98.691% 
[epoch:15, iter:11768] avg_LOSS: 0.043 | avg_ACC: 98.684% 
[epoch:15, iter:11769] avg_LOSS: 0.042 | avg_ACC: 98.678% 
[epoch:15, iter:11770] avg_LOSS: 0.043 | avg_ACC: 98.672% 
[epoch:15, iter:11771] avg_LOSS: 0.044 | avg_ACC: 98.628% 
[epoch:15, iter:11772] avg_LOSS: 0.043 | avg_ACC: 98.624% 
[epoch:15, iter:11773] avg_LOSS: 0.043 | avg_ACC: 98.656% 
[epoch:15, iter:11774] avg_LOSS: 0.042 | avg_ACC: 98.686% 
[epoch:15, iter:11775] avg_LOSS: 0.041 | avg_ACC: 98.681% 
[epoch:15, iter:11776] avg_LOSS: 0.041 | avg_ACC: 98.675% 
[epoch:15, iter:11777] avg_LOSS: 0.040 | avg_ACC: 98.703% 
[epoch:15, iter:11778] avg_LOSS: 0.042 | avg_ACC: 98.665% 
[epoch:15, iter:11779] avg_LOSS: 0.044 | avg_ACC: 98.661% 
[epoch:15, iter:11780] avg_LOSS: 0.043 | avg_ACC: 98.688% 
[epoch:15, iter:11781] avg_LOSS: 0.043 | avg_ACC: 98.683% 
[epoch:15, iter:11782] avg_LOSS: 0.043 | avg_ACC: 98.678% 
[epoch:15, iter:11783] avg_LOSS: 0.043 | avg_ACC: 98.703% 
[epoch:15, iter:11784] avg_LOSS: 0.043 | avg_ACC: 98.698% 
[epoch:15, iter:11785] avg_LOSS: 0.043 | avg_ACC: 98.693% 
[epoch:15, iter:11786] avg_LOSS: 0.043 | avg_ACC: 98.689% 
[epoch:15, iter:11787] avg_LOSS: 0.043 | avg_ACC: 98.712% 
[epoch:15, iter:11788] avg_LOSS: 0.043 | avg_ACC: 98.707% 
[epoch:15, iter:11789] avg_LOSS: 0.043 | avg_ACC: 98.702% 
[epoch:15, iter:11790] avg_LOSS: 0.042 | avg_ACC: 98.724% 
[epoch:15, iter:11791] avg_LOSS: 0.042 | avg_ACC: 98.745% 
[epoch:15, iter:11792] avg_LOSS: 0.042 | avg_ACC: 98.715% 
[epoch:15, iter:11793] avg_LOSS: 0.042 | avg_ACC: 98.735% 
[epoch:15, iter:11794] avg_LOSS: 0.041 | avg_ACC: 98.755% 
[epoch:15, iter:11795] avg_LOSS: 0.041 | avg_ACC: 98.774% 
[epoch:15, iter:11796] avg_LOSS: 0.041 | avg_ACC: 98.793% 
[epoch:15, iter:11797] avg_LOSS: 0.041 | avg_ACC: 98.787% 
[epoch:15, iter:11798] avg_LOSS: 0.041 | avg_ACC: 98.782% 
[epoch:15, iter:11799] avg_LOSS: 0.041 | avg_ACC: 98.777% 
[epoch:15, iter:11800] avg_LOSS: 0.042 | avg_ACC: 98.750% 
[epoch:15, iter:11801] avg_LOSS: 0.042 | avg_ACC: 98.768% 
[epoch:15, iter:11802] avg_LOSS: 0.041 | avg_ACC: 98.785% 
[epoch:15, iter:11803] avg_LOSS: 0.041 | avg_ACC: 98.759% 
[epoch:15, iter:11804] avg_LOSS: 0.042 | avg_ACC: 98.733% 
[epoch:15, iter:11805] avg_LOSS: 0.041 | avg_ACC: 98.750% 
[epoch:15, iter:11806] avg_LOSS: 0.042 | avg_ACC: 98.746% 
[epoch:15, iter:11807] avg_LOSS: 0.042 | avg_ACC: 98.762% 
[epoch:15, iter:11808] avg_LOSS: 0.042 | avg_ACC: 98.758% 
[epoch:15, iter:11809] avg_LOSS: 0.042 | avg_ACC: 98.754% 
[epoch:15, iter:11810] avg_LOSS: 0.041 | avg_ACC: 98.770% 
[epoch:15, iter:11811] avg_LOSS: 0.041 | avg_ACC: 98.785% 
[epoch:15, iter:11812] avg_LOSS: 0.041 | avg_ACC: 98.780% 
[epoch:15, iter:11813] avg_LOSS: 0.041 | avg_ACC: 98.776% 
[epoch:15, iter:11814] avg_LOSS: 0.040 | avg_ACC: 98.791% 
[epoch:15, iter:11815] avg_LOSS: 0.040 | avg_ACC: 98.805% 
[epoch:15, iter:11816] avg_LOSS: 0.040 | avg_ACC: 98.801% 
[epoch:15, iter:11817] avg_LOSS: 0.040 | avg_ACC: 98.779% 
[epoch:15, iter:11818] avg_LOSS: 0.040 | avg_ACC: 98.793% 
[epoch:15, iter:11819] avg_LOSS: 0.040 | avg_ACC: 98.806% 
[epoch:15, iter:11820] avg_LOSS: 0.040 | avg_ACC: 98.802% 
[epoch:15, iter:11821] avg_LOSS: 0.040 | avg_ACC: 98.798% 
[epoch:15, iter:11822] avg_LOSS: 0.040 | avg_ACC: 98.811% 
[epoch:15, iter:11823] avg_LOSS: 0.039 | avg_ACC: 98.807% 
[epoch:15, iter:11824] avg_LOSS: 0.039 | avg_ACC: 98.820% 
[epoch:15, iter:11825] avg_LOSS: 0.039 | avg_ACC: 98.816% 
[epoch:15, iter:11826] avg_LOSS: 0.039 | avg_ACC: 98.828% 
[epoch:15, iter:11827] avg_LOSS: 0.039 | avg_ACC: 98.840% 
[epoch:15, iter:11828] avg_LOSS: 0.039 | avg_ACC: 98.820% 
[epoch:15, iter:11829] avg_LOSS: 0.040 | avg_ACC: 98.801% 
[epoch:15, iter:11830] avg_LOSS: 0.040 | avg_ACC: 98.797% 
[epoch:15, iter:11831] avg_LOSS: 0.040 | avg_ACC: 98.809% 
[epoch:15, iter:11832] avg_LOSS: 0.040 | avg_ACC: 98.805% 
[epoch:15, iter:11833] avg_LOSS: 0.040 | avg_ACC: 98.802% 
[epoch:15, iter:11834] avg_LOSS: 0.039 | avg_ACC: 98.813% 
[epoch:15, iter:11835] avg_LOSS: 0.039 | avg_ACC: 98.824% 
[epoch:15, iter:11836] avg_LOSS: 0.039 | avg_ACC: 98.821% 
[epoch:15, iter:11837] avg_LOSS: 0.039 | avg_ACC: 98.832% 
[epoch:15, iter:11838] avg_LOSS: 0.039 | avg_ACC: 98.828% 
[epoch:15, iter:11839] avg_LOSS: 0.039 | avg_ACC: 98.825% 
[epoch:15, iter:11840] avg_LOSS: 0.039 | avg_ACC: 98.821% 
[epoch:15, iter:11841] avg_LOSS: 0.039 | avg_ACC: 98.803% 
[epoch:15, iter:11842] avg_LOSS: 0.039 | avg_ACC: 98.814% 
[epoch:15, iter:11843] avg_LOSS: 0.039 | avg_ACC: 98.811% 
[epoch:15, iter:11844] avg_LOSS: 0.039 | avg_ACC: 98.821% 
[epoch:15, iter:11845] avg_LOSS: 0.039 | avg_ACC: 98.832% 
[epoch:15, iter:11846] avg_LOSS: 0.039 | avg_ACC: 98.828% 
[epoch:15, iter:11847] avg_LOSS: 0.039 | avg_ACC: 98.825% 
[epoch:15, iter:11848] avg_LOSS: 0.039 | avg_ACC: 98.822% 
[epoch:15, iter:11849] avg_LOSS: 0.039 | avg_ACC: 98.805% 
[epoch:15, iter:11850] avg_LOSS: 0.039 | avg_ACC: 98.815% 
[epoch:15, iter:11851] avg_LOSS: 0.039 | avg_ACC: 98.825% 
[epoch:15, iter:11852] avg_LOSS: 0.038 | avg_ACC: 98.835% 
[epoch:15, iter:11853] avg_LOSS: 0.038 | avg_ACC: 98.844% 
[epoch:15, iter:11854] avg_LOSS: 0.038 | avg_ACC: 98.853% 
[epoch:15, iter:11855] avg_LOSS: 0.038 | avg_ACC: 98.850% 
[epoch:15, iter:11856] avg_LOSS: 0.038 | avg_ACC: 98.847% 
[epoch:15, iter:11857] avg_LOSS: 0.038 | avg_ACC: 98.856% 
[epoch:15, iter:11858] avg_LOSS: 0.038 | avg_ACC: 98.853% 
[epoch:15, iter:11859] avg_LOSS: 0.038 | avg_ACC: 98.861% 
[epoch:15, iter:11860] avg_LOSS: 0.038 | avg_ACC: 98.870% 
[epoch:15, iter:11861] avg_LOSS: 0.038 | avg_ACC: 98.879% 
[epoch:15, iter:11862] avg_LOSS: 0.038 | avg_ACC: 98.887% 
[epoch:15, iter:11863] avg_LOSS: 0.037 | avg_ACC: 98.896% 
[epoch:15, iter:11864] avg_LOSS: 0.037 | avg_ACC: 98.881% 
[epoch:15, iter:11865] avg_LOSS: 0.037 | avg_ACC: 98.889% 
[epoch:15, iter:11866] avg_LOSS: 0.037 | avg_ACC: 98.886% 
[epoch:15, iter:11867] avg_LOSS: 0.037 | avg_ACC: 98.894% 
[epoch:15, iter:11868] avg_LOSS: 0.037 | avg_ACC: 98.902% 
[epoch:15, iter:11869] avg_LOSS: 0.037 | avg_ACC: 98.910% 
[epoch:15, iter:11870] avg_LOSS: 0.037 | avg_ACC: 98.917% 
[epoch:15, iter:11871] avg_LOSS: 0.037 | avg_ACC: 98.925% 
[epoch:15, iter:11872] avg_LOSS: 0.037 | avg_ACC: 98.922% 
[epoch:15, iter:11873] avg_LOSS: 0.037 | avg_ACC: 98.918% 
[epoch:15, iter:11874] avg_LOSS: 0.037 | avg_ACC: 98.915% 
[epoch:15, iter:11875] avg_LOSS: 0.037 | avg_ACC: 98.912% 
[epoch:15, iter:11876] avg_LOSS: 0.036 | avg_ACC: 98.919% 
[epoch:15, iter:11877] avg_LOSS: 0.036 | avg_ACC: 98.926% 
[epoch:15, iter:11878] avg_LOSS: 0.036 | avg_ACC: 98.923% 
[epoch:15, iter:11879] avg_LOSS: 0.036 | avg_ACC: 98.920% 
[epoch:15, iter:11880] avg_LOSS: 0.036 | avg_ACC: 98.917% 
[epoch:15, iter:11881] avg_LOSS: 0.036 | avg_ACC: 98.924% 
[epoch:15, iter:11882] avg_LOSS: 0.036 | avg_ACC: 98.931% 
[epoch:15, iter:11883] avg_LOSS: 0.036 | avg_ACC: 98.938% 
[epoch:15, iter:11884] avg_LOSS: 0.036 | avg_ACC: 98.945% 
[epoch:15, iter:11885] avg_LOSS: 0.036 | avg_ACC: 98.952% 
[epoch:15, iter:11886] avg_LOSS: 0.036 | avg_ACC: 98.958% 
[epoch:15, iter:11887] avg_LOSS: 0.036 | avg_ACC: 98.965% 
[epoch:15, iter:11888] avg_LOSS: 0.035 | avg_ACC: 98.972% 
[epoch:15, iter:11889] avg_LOSS: 0.035 | avg_ACC: 98.968% 
[epoch:15, iter:11890] avg_LOSS: 0.035 | avg_ACC: 98.975% 
[epoch:15, iter:11891] avg_LOSS: 0.035 | avg_ACC: 98.981% 
[epoch:15, iter:11892] avg_LOSS: 0.035 | avg_ACC: 98.978% 
[epoch:15, iter:11893] avg_LOSS: 0.035 | avg_ACC: 98.974% 
[epoch:15, iter:11894] avg_LOSS: 0.035 | avg_ACC: 98.971% 
[epoch:15, iter:11895] avg_LOSS: 0.035 | avg_ACC: 98.977% 
[epoch:15, iter:11896] avg_LOSS: 0.035 | avg_ACC: 98.983% 
[epoch:15, iter:11897] avg_LOSS: 0.035 | avg_ACC: 98.990% 
[epoch:15, iter:11898] avg_LOSS: 0.035 | avg_ACC: 98.996% 
[epoch:15, iter:11899] avg_LOSS: 0.034 | avg_ACC: 99.001% 
[epoch:15, iter:11900] avg_LOSS: 0.034 | avg_ACC: 99.007% 
[epoch:15, iter:11901] avg_LOSS: 0.034 | avg_ACC: 99.013% 
[epoch:15, iter:11902] avg_LOSS: 0.034 | avg_ACC: 99.019% 
[epoch:15, iter:11903] avg_LOSS: 0.034 | avg_ACC: 99.016% 
[epoch:15, iter:11904] avg_LOSS: 0.034 | avg_ACC: 99.021% 
[epoch:15, iter:11905] avg_LOSS: 0.034 | avg_ACC: 99.018% 
[epoch:15, iter:11906] avg_LOSS: 0.034 | avg_ACC: 99.015% 
[epoch:15, iter:11907] avg_LOSS: 0.034 | avg_ACC: 99.020% 
[epoch:15, iter:11908] avg_LOSS: 0.034 | avg_ACC: 99.026% 
[epoch:15, iter:11909] avg_LOSS: 0.034 | avg_ACC: 99.031% 
[epoch:15, iter:11910] avg_LOSS: 0.034 | avg_ACC: 99.036% 
[epoch:15, iter:11911] avg_LOSS: 0.033 | avg_ACC: 99.042% 
[epoch:15, iter:11912] avg_LOSS: 0.033 | avg_ACC: 99.047% 
[epoch:15, iter:11913] avg_LOSS: 0.033 | avg_ACC: 99.052% 
[epoch:15, iter:11914] avg_LOSS: 0.033 | avg_ACC: 99.057% 
[epoch:15, iter:11915] avg_LOSS: 0.033 | avg_ACC: 99.062% 
[epoch:15, iter:11916] avg_LOSS: 0.033 | avg_ACC: 99.068% 
[epoch:15, iter:11917] avg_LOSS: 0.033 | avg_ACC: 99.073% 
[epoch:15, iter:11918] avg_LOSS: 0.033 | avg_ACC: 99.077% 
[epoch:15, iter:11919] avg_LOSS: 0.033 | avg_ACC: 99.074% 
[epoch:15, iter:11920] avg_LOSS: 0.033 | avg_ACC: 99.071% 
[epoch:15, iter:11921] avg_LOSS: 0.032 | avg_ACC: 99.076% 
[epoch:15, iter:11922] avg_LOSS: 0.032 | avg_ACC: 99.080% 
[epoch:15, iter:11923] avg_LOSS: 0.032 | avg_ACC: 99.085% 
[epoch:15, iter:11924] avg_LOSS: 0.032 | avg_ACC: 99.090% 
[epoch:15, iter:11925] avg_LOSS: 0.032 | avg_ACC: 99.095% 
[epoch:15, iter:11926] avg_LOSS: 0.032 | avg_ACC: 99.091% 
[epoch:15, iter:11927] avg_LOSS: 0.032 | avg_ACC: 99.088% 
[epoch:15, iter:11928] avg_LOSS: 0.032 | avg_ACC: 99.077% 
[epoch:15, iter:11929] avg_LOSS: 0.032 | avg_ACC: 99.081% 
[epoch:15, iter:11930] avg_LOSS: 0.032 | avg_ACC: 99.086% 
[epoch:15, iter:11931] avg_LOSS: 0.032 | avg_ACC: 99.090% 
[epoch:15, iter:11932] avg_LOSS: 0.032 | avg_ACC: 99.095% 
[epoch:15, iter:11933] avg_LOSS: 0.032 | avg_ACC: 99.099% 
[epoch:15, iter:11934] avg_LOSS: 0.031 | avg_ACC: 99.104% 
[epoch:15, iter:11935] avg_LOSS: 0.032 | avg_ACC: 99.101% 
[epoch:15, iter:11936] avg_LOSS: 0.032 | avg_ACC: 99.097% 
[epoch:15, iter:11937] avg_LOSS: 0.032 | avg_ACC: 99.102% 
[epoch:15, iter:11938] avg_LOSS: 0.032 | avg_ACC: 99.106% 
[epoch:15, iter:11939] avg_LOSS: 0.032 | avg_ACC: 99.110% 
[epoch:15, iter:11940] avg_LOSS: 0.032 | avg_ACC: 99.107% 
[epoch:15, iter:11941] avg_LOSS: 0.032 | avg_ACC: 99.111% 
[epoch:15, iter:11942] avg_LOSS: 0.031 | avg_ACC: 99.116% 
[epoch:15, iter:11943] avg_LOSS: 0.032 | avg_ACC: 99.105% 
[epoch:15, iter:11944] avg_LOSS: 0.032 | avg_ACC: 99.109% 
[epoch:15, iter:11945] avg_LOSS: 0.031 | avg_ACC: 99.113% 
[epoch:15, iter:11946] avg_LOSS: 0.031 | avg_ACC: 99.117% 
[epoch:15, iter:11947] avg_LOSS: 0.031 | avg_ACC: 99.122% 
[epoch:15, iter:11948] avg_LOSS: 0.031 | avg_ACC: 99.126% 
[epoch:15, iter:11949] avg_LOSS: 0.031 | avg_ACC: 99.122% 
[epoch:15, iter:11950] avg_LOSS: 0.031 | avg_ACC: 99.126% 
[epoch:15, iter:11951] avg_LOSS: 0.031 | avg_ACC: 99.130% 
[epoch:15, iter:11952] avg_LOSS: 0.031 | avg_ACC: 99.127% 
[epoch:15, iter:11953] avg_LOSS: 0.031 | avg_ACC: 99.131% 
[epoch:15, iter:11954] avg_LOSS: 0.031 | avg_ACC: 99.135% 
[epoch:15, iter:11955] avg_LOSS: 0.031 | avg_ACC: 99.139% 
[epoch:15, iter:11956] avg_LOSS: 0.031 | avg_ACC: 99.122% 
[epoch:15, iter:11957] avg_LOSS: 0.032 | avg_ACC: 99.119% 
[epoch:15, iter:11958] avg_LOSS: 0.031 | avg_ACC: 99.123% 
[epoch:15, iter:11959] avg_LOSS: 0.031 | avg_ACC: 99.120% 
[epoch:15, iter:11960] avg_LOSS: 0.031 | avg_ACC: 99.117% 
[epoch:15, iter:11961] avg_LOSS: 0.031 | avg_ACC: 99.121% 
[epoch:15, iter:11962] avg_LOSS: 0.031 | avg_ACC: 99.124% 
[epoch:15, iter:11963] avg_LOSS: 0.031 | avg_ACC: 99.128% 
[epoch:15, iter:11964] avg_LOSS: 0.031 | avg_ACC: 99.132% 
[epoch:15, iter:11965] avg_LOSS: 0.031 | avg_ACC: 99.136% 
[epoch:15, iter:11966] avg_LOSS: 0.031 | avg_ACC: 99.133% 
[epoch:15, iter:11967] avg_LOSS: 0.032 | avg_ACC: 99.123% 
[epoch:15, iter:11968] avg_LOSS: 0.032 | avg_ACC: 99.120% 
[epoch:15, iter:11969] avg_LOSS: 0.031 | avg_ACC: 99.124% 
[epoch:15, iter:11970] avg_LOSS: 0.031 | avg_ACC: 99.128% 
[epoch:15, iter:11971] avg_LOSS: 0.031 | avg_ACC: 99.131% 
[epoch:15, iter:11972] avg_LOSS: 0.031 | avg_ACC: 99.135% 
[epoch:15, iter:11973] avg_LOSS: 0.031 | avg_ACC: 99.132% 
[epoch:15, iter:11974] avg_LOSS: 0.031 | avg_ACC: 99.136% 
[epoch:15, iter:11975] avg_LOSS: 0.031 | avg_ACC: 99.139% 
[epoch:15, iter:11976] avg_LOSS: 0.031 | avg_ACC: 99.143% 
[epoch:15, iter:11977] avg_LOSS: 0.031 | avg_ACC: 99.140% 
[epoch:15, iter:11978] avg_LOSS: 0.031 | avg_ACC: 99.137% 
[epoch:15, iter:11979] avg_LOSS: 0.031 | avg_ACC: 99.140% 
[epoch:15, iter:11980] avg_LOSS: 0.031 | avg_ACC: 99.144% 
[epoch:15, iter:11981] avg_LOSS: 0.031 | avg_ACC: 99.147% 
[epoch:15, iter:11982] avg_LOSS: 0.031 | avg_ACC: 99.151% 
[epoch:15, iter:11983] avg_LOSS: 0.031 | avg_ACC: 99.148% 
[epoch:15, iter:11984] avg_LOSS: 0.031 | avg_ACC: 99.151% 
[epoch:15, iter:11985] avg_LOSS: 0.031 | avg_ACC: 99.148% 
[epoch:15, iter:11986] avg_LOSS: 0.031 | avg_ACC: 99.146% 
[epoch:15, iter:11987] avg_LOSS: 0.031 | avg_ACC: 99.149% 
[epoch:15, iter:11988] avg_LOSS: 0.031 | avg_ACC: 99.152% 
[epoch:15, iter:11989] avg_LOSS: 0.031 | avg_ACC: 99.155% 
[epoch:15, iter:11990] avg_LOSS: 0.030 | avg_ACC: 99.159% 
